Bootstrap,Model,Metric,Value
988,LightGBM,Kappa,0.8493090590041676
988,LightGBM,Macro_AUC,0.9768293564216742
988,LightGBM,Macro_F1,0.8902515269561873
988,LightGBM,Weighted_F1,0.908632124894232
988,LightGBM,Macro_Sensitivity,0.8919250645994832
988,LightGBM,Macro_Specificity,0.9497056985959028
988,LightGBM,Class0_Sensitivity,0.9083333333333333
988,LightGBM,Class0_Specificity,0.908256880733945
988,LightGBM,Class1_Sensitivity,0.7674418604651163
988,LightGBM,Class1_Specificity,0.9408602150537635
988,LightGBM,Class2_Sensitivity,1.0
988,LightGBM,Class2_Specificity,1.0
988,LightGBM,Class1_AUC,0.9568642160540135
988,LightGBM,Class1_F1,0.7586206896551724
988,LightGBM,Class1_PPV,0.75
988,LightGBM,Class1_NPV,0.9459459459459459
988,MLP,Accuracy,0.8995633187772926
988,MLP,Kappa,0.8388458831808585
988,MLP,Macro_AUC,0.9626429351986315
988,MLP,Macro_F1,0.8874833055718123
988,MLP,Weighted_F1,0.902845947443735
988,MLP,Macro_Sensitivity,0.906266149870801
988,MLP,Macro_Specificity,0.9511854263260004
988,MLP,Class0_Sensitivity,0.8583333333333333
988,MLP,Class0_Specificity,0.944954128440367
988,MLP,Class1_Sensitivity,0.8604651162790697
988,MLP,Class1_Specificity,0.9086021505376344
988,MLP,Class2_Sensitivity,1.0
988,MLP,Class2_Specificity,1.0
988,MLP,Class1_AUC,0.9262315578894723
988,MLP,Class1_F1,0.7628865979381443
988,MLP,Class1_PPV,0.6851851851851852
988,MLP,Class1_NPV,0.9657142857142857
989,Softmax_LR,Accuracy,0.9301310043668122
989,Softmax_LR,Kappa,0.8876280439182972
989,Softmax_LR,Macro_AUC,0.9876354218524049
989,Softmax_LR,Macro_F1,0.9212560386473431
989,Softmax_LR,Weighted_F1,0.9322511233466236
989,Softmax_LR,Macro_Sensitivity,0.9406330749354005
989,Softmax_LR,Macro_Specificity,0.967528197033968
989,Softmax_LR,Class0_Sensitivity,0.8916666666666667
989,Softmax_LR,Class0_Specificity,0.9724770642201835
989,Softmax_LR,Class1_Sensitivity,0.9302325581395349
989,Softmax_LR,Class1_Specificity,0.9301075268817204
989,Softmax_LR,Class2_Sensitivity,1.0
989,Softmax_LR,Class2_Specificity,1.0
989,Softmax_LR,Class1_AUC,0.9767441860465116
989,Softmax_LR,Class1_F1,0.8333333333333334
989,Softmax_LR,Class1_PPV,0.7547169811320755
989,Softmax_LR,Class1_NPV,0.9829545454545454
989,SVM,Accuracy,0.925764192139738
989,SVM,Kappa,0.880292733925771
989,SVM,Macro_AUC,0.9861350467586315
989,SVM,Macro_F1,0.913713875500514
989,SVM,Weighted_F1,0.928767050194315
989,SVM,Macro_Sensitivity,0.931037115339441
989,SVM,Macro_Specificity,0.9657360823386275
989,SVM,Class0_Sensitivity,0.9083333333333333
989,SVM,Class0_Specificity,0.9724770642201835
989,SVM,Class1_Sensitivity,0.9302325581395349
989,SVM,Class1_Specificity,0.9247311827956989
989,SVM,Class2_Sensitivity,0.9545454545454546
989,SVM,Class2_Specificity,1.0
989,SVM,Class1_AUC,0.9722430607651913
989,SVM,Class1_F1,0.8247422680412371
989,SVM,Class1_PPV,0.7407407407407407
989,SVM,Class1_NPV,0.9828571428571429
989,Decision_Tree,Accuracy,0.9170305676855895
989,Decision_Tree,Kappa,0.8649638434561311
989,Decision_Tree,Macro_AUC,0.9810605174229337
989,Decision_Tree,Macro_F1,0.9034525757930013
989,Decision_Tree,Weighted_F1,0.9184272941589674
989,Decision_Tree,Macro_Sensitivity,0.9124031007751938
989,Decision_Tree,Macro_Specificity,0.9570878958271679
989,Decision_Tree,Class0_Sensitivity,0.9
989,Decision_Tree,Class0_Specificity,0.9357798165137615
989,Decision_Tree,Class1_Sensitivity,0.8372093023255814
989,Decision_Tree,Class1_Specificity,0.9354838709677419
989,Decision_Tree,Class2_Sensitivity,1.0
989,Decision_Tree,Class2_Specificity,1.0
989,Decision_Tree,Class1_AUC,0.964741185296324
989,Decision_Tree,Class1_F1,0.7912087912087912
989,Decision_Tree,Class1_PPV,0.75
989,Decision_Tree,Class1_NPV,0.9613259668508287
989,Random_Forest,Accuracy,0.9213973799126638
989,Random_Forest,Kappa,0.8735815494080844
989,Random_Forest,Macro_AUC,0.9864915579047667
989,Random_Forest,Macro_F1,0.9114130434782609
989,Random_Forest,Weighted_F1,0.9237825137649516
989,Random_Forest,Macro_Sensitivity,0.9301033591731266
989,Random_Forest,Macro_Specificity,0.9626779783630922
989,Random_Forest,Class0_Sensitivity,0.8833333333333333
989,Random_Forest,Class0_Specificity,0.963302752293578
989,Random_Forest,Class1_Sensitivity,0.9069767441860465
989,Random_Forest,Class1_Specificity,0.9247311827956989
989,Random_Forest,Class2_Sensitivity,1.0
989,Random_Forest,Class2_Specificity,1.0
989,Random_Forest,Class1_AUC,0.9736184046011503
989,Random_Forest,Class1_F1,0.8125
989,Random_Forest,Class1_PPV,0.7358490566037735
989,Random_Forest,Class1_NPV,0.9772727272727273
989,XGBoost,Accuracy,0.9475982532751092
989,XGBoost,Kappa,0.9153210896092691
989,XGBoost,Macro_AUC,0.9894556781397185
989,XGBoost,Macro_F1,0.9402054292002934
989,XGBoost,Weighted_F1,0.9489246364460621
989,XGBoost,Macro_Sensitivity,0.95671834625323
989,XGBoost,Macro_Specificity,0.9759626450955247
989,XGBoost,Class0_Sensitivity,0.9166666666666666
989,XGBoost,Class0_Specificity,0.981651376146789
989,XGBoost,Class1_Sensitivity,0.9534883720930233
989,XGBoost,Class1_Specificity,0.946236559139785
989,XGBoost,Class2_Sensitivity,1.0
989,XGBoost,Class2_Specificity,1.0
989,XGBoost,Class1_AUC,0.9803700925231308
989,XGBoost,Class1_F1,0.8723404255319149
989,XGBoost,Class1_PPV,0.803921568627451
989,XGBoost,Class1_NPV,0.9887640449438202
989,LightGBM,Accuracy,0.9344978165938864
989,LightGBM,Kappa,0.8933925079916825
989,LightGBM,Macro_AUC,0.990798903854404
989,LightGBM,Macro_F1,0.9237783493102643
989,LightGBM,Weighted_F1,0.9356004953886585
989,LightGBM,Macro_Sensitivity,0.9334625322997416
989,LightGBM,Macro_Specificity,0.9667883331689192
989,LightGBM,Class0_Sensitivity,0.9166666666666666
989,LightGBM,Class0_Specificity,0.9541284403669725
989,LightGBM,Class1_Sensitivity,0.8837209302325582
989,LightGBM,Class1_Specificity,0.946236559139785
989,LightGBM,Class2_Sensitivity,1.0
989,LightGBM,Class2_Specificity,1.0
989,LightGBM,Class1_AUC,0.9828707176794198
989,LightGBM,Class1_F1,0.8351648351648352
989,LightGBM,Class1_PPV,0.7916666666666666
989,LightGBM,Class1_NPV,0.9723756906077348
989,MLP,Accuracy,0.9475982532751092
989,MLP,Kappa,0.9157210329387229
989,MLP,Macro_AUC,0.9847942107851121
989,MLP,Macro_F1,0.9409420289855072
989,MLP,Weighted_F1,0.9491883425099678
989,MLP,Macro_Sensitivity,0.9616925064599483
989,MLP,Macro_Specificity,0.9772286343757193
989,MLP,Class0_Sensitivity,0.9083333333333333
989,MLP,Class0_Specificity,0.9908256880733946
989,MLP,Class1_Sensitivity,0.9767441860465116
989,MLP,Class1_Specificity,0.9408602150537635
989,MLP,Class2_Sensitivity,1.0
989,MLP,Class2_Specificity,1.0
989,MLP,Class1_AUC,0.9693673418354588
989,MLP,Class1_F1,0.875
989,MLP,Class1_PPV,0.7924528301886793
989,MLP,Class1_NPV,0.9943181818181818
990,Softmax_LR,Accuracy,0.8951965065502183
990,Softmax_LR,Kappa,0.8345674553007043
990,Softmax_LR,Macro_AUC,0.9874456190500225
990,Softmax_LR,Macro_F1,0.8870408870408871
990,Softmax_LR,Weighted_F1,0.9000172493622276
990,Softmax_LR,Macro_Sensitivity,0.9184108527131783
990,Softmax_LR,Macro_Specificity,0.9531912794712439
990,Softmax_LR,Class0_Sensitivity,0.825
990,Softmax_LR,Class0_Specificity,0.9724770642201835
990,Softmax_LR,Class1_Sensitivity,0.9302325581395349
990,Softmax_LR,Class1_Specificity,0.8870967741935484
990,Softmax_LR,Class2_Sensitivity,1.0
990,Softmax_LR,Class2_Specificity,1.0
990,Softmax_LR,Class1_AUC,0.9758689672418105
990,Softmax_LR,Class1_F1,0.7692307692307693
990,Softmax_LR,Class1_PPV,0.6557377049180327
990,Softmax_LR,Class1_NPV,0.9821428571428571
990,SVM,Accuracy,0.8646288209606987
990,SVM,Kappa,0.7856646840373177
990,SVM,Macro_AUC,0.9828446790596731
990,SVM,Macro_F1,0.8483601552748499
990,SVM,Weighted_F1,0.8744976331002114
990,SVM,Macro_Sensitivity,0.8735377026074701
990,SVM,Macro_Specificity,0.9393804873236657
990,SVM,Class0_Sensitivity,0.85
990,SVM,Class0_Specificity,0.963302752293578
990,SVM,Class1_Sensitivity,0.9069767441860465
990,SVM,Class1_Specificity,0.8548387096774194
990,SVM,Class2_Sensitivity,0.8636363636363636
990,SVM,Class2_Specificity,1.0
990,SVM,Class1_AUC,0.9633658414603651
990,SVM,Class1_F1,0.7155963302752294
990,SVM,Class1_PPV,0.5909090909090909
990,SVM,Class1_NPV,0.9754601226993865
990,Decision_Tree,Accuracy,0.8995633187772926
990,Decision_Tree,Kappa,0.8365351789205797
990,Decision_Tree,Macro_AUC,0.968064808633351
990,Decision_Tree,Macro_F1,0.8831268022757385
990,Decision_Tree,Weighted_F1,0.9012540929292765
990,Decision_Tree,Macro_Sensitivity,0.891343669250646
990,Decision_Tree,Macro_Specificity,0.9473874584854164
990,Decision_Tree,Class0_Sensitivity,0.8833333333333333
990,Decision_Tree,Class0_Specificity,0.9174311926605505
990,Decision_Tree,Class1_Sensitivity,0.7906976744186046
990,Decision_Tree,Class1_Specificity,0.9247311827956989
990,Decision_Tree,Class2_Sensitivity,1.0
990,Decision_Tree,Class2_Specificity,1.0
990,Decision_Tree,Class1_AUC,0.9405476369092273
990,Decision_Tree,Class1_F1,0.7472527472527473
990,Decision_Tree,Class1_PPV,0.7083333333333334
990,Decision_Tree,Class1_NPV,0.9502762430939227
990,Random_Forest,Accuracy,0.8951965065502183
990,Random_Forest,Kappa,0.8322344322344323
990,Random_Forest,Macro_AUC,0.9780666688078746
990,Random_Forest,Macro_F1,0.8832796276405298
990,Random_Forest,Weighted_F1,0.89885506029578
990,Random_Forest,Macro_Sensitivity,0.9034883720930232
990,Random_Forest,Macro_Specificity,0.94939331163066
990,Random_Forest,Class0_Sensitivity,0.85
990,Random_Forest,Class0_Specificity,0.944954128440367
990,Random_Forest,Class1_Sensitivity,0.8604651162790697
990,Random_Forest,Class1_Specificity,0.9032258064516129
990,Random_Forest,Class2_Sensitivity,1.0
990,Random_Forest,Class2_Specificity,1.0
990,Random_Forest,Class1_AUC,0.9559889972493123
990,Random_Forest,Class1_F1,0.7551020408163265
990,Random_Forest,Class1_PPV,0.6727272727272727
990,Random_Forest,Class1_NPV,0.9655172413793104
990,XGBoost,Accuracy,0.9082969432314411
990,XGBoost,Kappa,0.853549349818802
990,XGBoost,Macro_AUC,0.981347745193179
990,XGBoost,Macro_F1,0.8984559248876428
990,XGBoost,Weighted_F1,0.9116919925453484
990,XGBoost,Macro_Sensitivity,0.9217700258397933
990,XGBoost,Macro_Specificity,0.9573016342770707
990,XGBoost,Class0_Sensitivity,0.8583333333333333
990,XGBoost,Class0_Specificity,0.963302752293578
990,XGBoost,Class1_Sensitivity,0.9069767441860465
990,XGBoost,Class1_Specificity,0.9086021505376344
990,XGBoost,Class2_Sensitivity,1.0
990,XGBoost,Class2_Specificity,1.0
990,XGBoost,Class1_AUC,0.964991247811953
990,XGBoost,Class1_F1,0.7878787878787878
990,XGBoost,Class1_PPV,0.6964285714285714
990,XGBoost,Class1_NPV,0.976878612716763
990,LightGBM,Accuracy,0.9170305676855895
990,LightGBM,Kappa,0.8656061776061776
990,LightGBM,Macro_AUC,0.9826052269948221
990,LightGBM,Macro_F1,0.9047179534511668
990,LightGBM,Weighted_F1,0.9189067512581613
990,LightGBM,Macro_Sensitivity,0.9173772609819122
990,LightGBM,Macro_Specificity,0.9583538851073624
990,LightGBM,Class0_Sensitivity,0.8916666666666667
990,LightGBM,Class0_Specificity,0.944954128440367
990,LightGBM,Class1_Sensitivity,0.8604651162790697
990,LightGBM,Class1_Specificity,0.9301075268817204
990,LightGBM,Class2_Sensitivity,1.0
990,LightGBM,Class2_Specificity,1.0
990,LightGBM,Class1_AUC,0.9676169042260565
990,LightGBM,Class1_F1,0.7956989247311828
990,LightGBM,Class1_PPV,0.74
990,LightGBM,Class1_NPV,0.9664804469273743
990,MLP,Accuracy,0.9126637554585153
990,MLP,Kappa,0.8621395460839203
990,MLP,Macro_AUC,0.9827491085309553
990,MLP,Macro_F1,0.9058674058674058
990,MLP,Weighted_F1,0.9166810411351896
990,MLP,Macro_Sensitivity,0.9394702842377262
990,MLP,Macro_Specificity,0.9628917168129952
990,MLP,Class0_Sensitivity,0.8416666666666667
990,MLP,Class0_Specificity,0.9908256880733946
990,MLP,Class1_Sensitivity,0.9767441860465116
990,MLP,Class1_Specificity,0.8978494623655914
990,MLP,Class2_Sensitivity,1.0
990,MLP,Class2_Specificity,1.0
990,MLP,Class1_AUC,0.9663665916479119
990,MLP,Class1_F1,0.8076923076923077
990,MLP,Class1_PPV,0.6885245901639344
990,MLP,Class1_NPV,0.9940476190476191
991,Softmax_LR,Accuracy,0.925764192139738
991,Softmax_LR,Kappa,0.8814447117580778
991,Softmax_LR,Macro_AUC,0.9889021949677023
991,Softmax_LR,Macro_F1,0.9177976534804729
991,Softmax_LR,Weighted_F1,0.9285125653938535
991,Softmax_LR,Macro_Sensitivity,0.9428294573643411
991,Softmax_LR,Macro_Specificity,0.9670020716188222
991,Softmax_LR,Class0_Sensitivity,0.875
991,Softmax_LR,Class0_Specificity,0.981651376146789
991,Softmax_LR,Class1_Sensitivity,0.9534883720930233
991,Softmax_LR,Class1_Specificity,0.9193548387096774
991,Softmax_LR,Class2_Sensitivity,1.0
991,Softmax_LR,Class2_Specificity,1.0
991,Softmax_LR,Class1_AUC,0.9792448112028006
991,Softmax_LR,Class1_F1,0.8282828282828283
991,Softmax_LR,Class1_PPV,0.7321428571428571
991,Softmax_LR,Class1_NPV,0.9884393063583815
991,SVM,Accuracy,0.9301310043668122
991,SVM,Kappa,0.8870669461225497
991,SVM,Macro_AUC,0.9899284645320351
991,SVM,Macro_F1,0.9180945093211786
991,SVM,Weighted_F1,0.9327649373032576
991,SVM,Macro_Sensitivity,0.9338148931172187
991,SVM,Macro_Specificity,0.967528197033968
991,SVM,Class0_Sensitivity,0.9166666666666666
991,SVM,Class0_Specificity,0.9724770642201835
991,SVM,Class1_Sensitivity,0.9302325581395349
991,SVM,Class1_Specificity,0.9301075268817204
991,SVM,Class2_Sensitivity,0.9545454545454546
991,SVM,Class2_Specificity,1.0
991,SVM,Class1_AUC,0.9794948737184296
991,SVM,Class1_F1,0.8333333333333334
991,SVM,Class1_PPV,0.7547169811320755
991,SVM,Class1_NPV,0.9829545454545454
991,Decision_Tree,Accuracy,0.9170305676855895
991,Decision_Tree,Kappa,0.864315339757383
991,Decision_Tree,Macro_AUC,0.9723631309203448
991,Decision_Tree,Macro_F1,0.9021160258537587
991,Decision_Tree,Weighted_F1,0.9179038059150401
991,Decision_Tree,Macro_Sensitivity,0.9074289405684755
991,Decision_Tree,Macro_Specificity,0.9558219065469732
991,Decision_Tree,Class0_Sensitivity,0.9083333333333333
991,Decision_Tree,Class0_Specificity,0.926605504587156
991,Decision_Tree,Class1_Sensitivity,0.813953488372093
991,Decision_Tree,Class1_Specificity,0.9408602150537635
991,Decision_Tree,Class2_Sensitivity,1.0
991,Decision_Tree,Class2_Specificity,1.0
991,Decision_Tree,Class1_AUC,0.9485496374093524
991,Decision_Tree,Class1_F1,0.7865168539325843
991,Decision_Tree,Class1_PPV,0.7608695652173914
991,Decision_Tree,Class1_NPV,0.9562841530054644
991,Random_Forest,Accuracy,0.9344978165938864
991,Random_Forest,Kappa,0.8938996138996139
991,Random_Forest,Macro_AUC,0.9854796267874307
991,Random_Forest,Macro_F1,0.9247773316719737
991,Random_Forest,Weighted_F1,0.9359790141511801
991,Random_Forest,Macro_Sensitivity,0.9384366925064599
991,Random_Forest,Macro_Specificity,0.9680543224491137
991,Random_Forest,Class0_Sensitivity,0.9083333333333333
991,Random_Forest,Class0_Specificity,0.963302752293578
991,Random_Forest,Class1_Sensitivity,0.9069767441860465
991,Random_Forest,Class1_Specificity,0.9408602150537635
991,Random_Forest,Class2_Sensitivity,1.0
991,Random_Forest,Class2_Specificity,1.0
991,Random_Forest,Class1_AUC,0.9711177794448611
991,Random_Forest,Class1_F1,0.8387096774193549
991,Random_Forest,Class1_PPV,0.78
991,Random_Forest,Class1_NPV,0.9776536312849162
991,XGBoost,Accuracy,0.9432314410480349
991,XGBoost,Kappa,0.908046332046332
991,XGBoost,Macro_AUC,0.9890365175391708
991,XGBoost,Macro_F1,0.9348070207823773
991,XGBoost,Weighted_F1,0.9445151455976895
991,XGBoost,Macro_Sensitivity,0.9489664082687339
991,XGBoost,Macro_Specificity,0.9729045411199895
991,XGBoost,Class0_Sensitivity,0.9166666666666666
991,XGBoost,Class0_Specificity,0.9724770642201835
991,XGBoost,Class1_Sensitivity,0.9302325581395349
991,XGBoost,Class1_Specificity,0.946236559139785
991,XGBoost,Class2_Sensitivity,1.0
991,XGBoost,Class2_Specificity,1.0
991,XGBoost,Class1_AUC,0.9794948737184296
991,XGBoost,Class1_F1,0.8602150537634409
991,XGBoost,Class1_PPV,0.8
991,XGBoost,Class1_NPV,0.9832402234636871
991,LightGBM,Accuracy,0.9344978165938864
991,LightGBM,Kappa,0.8923636135744054
991,LightGBM,Macro_AUC,0.9912690328545439
991,LightGBM,Macro_F1,0.9216082335401338
991,LightGBM,Weighted_F1,0.9347372320673084
991,LightGBM,Macro_Sensitivity,0.9235142118863049
991,LightGBM,Macro_Specificity,0.9642563546085299
991,LightGBM,Class0_Sensitivity,0.9333333333333333
991,LightGBM,Class0_Specificity,0.9357798165137615
991,LightGBM,Class1_Sensitivity,0.8372093023255814
991,LightGBM,Class1_Specificity,0.956989247311828
991,LightGBM,Class2_Sensitivity,1.0
991,LightGBM,Class2_Specificity,1.0
991,LightGBM,Class1_AUC,0.983745936484121
991,LightGBM,Class1_F1,0.8275862068965517
991,LightGBM,Class1_PPV,0.8181818181818182
991,LightGBM,Class1_NPV,0.9621621621621622
991,MLP,Accuracy,0.9475982532751092
991,MLP,Kappa,0.9157210329387229
991,MLP,Macro_AUC,0.9893494971602227
991,MLP,Macro_F1,0.9409420289855072
991,MLP,Weighted_F1,0.9491883425099678
991,MLP,Macro_Sensitivity,0.9616925064599483
991,MLP,Macro_Specificity,0.9772286343757193
991,MLP,Class0_Sensitivity,0.9083333333333333
991,MLP,Class0_Specificity,0.9908256880733946
991,MLP,Class1_Sensitivity,0.9767441860465116
991,MLP,Class1_Specificity,0.9408602150537635
991,MLP,Class2_Sensitivity,1.0
991,MLP,Class2_Specificity,1.0
991,MLP,Class1_AUC,0.9783695923980994
991,MLP,Class1_F1,0.875
991,MLP,Class1_PPV,0.7924528301886793
991,MLP,Class1_NPV,0.9943181818181818
992,Softmax_LR,Accuracy,0.9344978165938864
992,Softmax_LR,Kappa,0.8938996138996139
992,Softmax_LR,Macro_AUC,0.9845900695357326
992,Softmax_LR,Macro_F1,0.9247773316719737
992,Softmax_LR,Weighted_F1,0.9359790141511801
992,Softmax_LR,Macro_Sensitivity,0.9384366925064599
992,Softmax_LR,Macro_Specificity,0.9680543224491137
992,Softmax_LR,Class0_Sensitivity,0.9083333333333333
992,Softmax_LR,Class0_Specificity,0.963302752293578
992,Softmax_LR,Class1_Sensitivity,0.9069767441860465
992,Softmax_LR,Class1_Specificity,0.9408602150537635
992,Softmax_LR,Class2_Sensitivity,1.0
992,Softmax_LR,Class2_Specificity,1.0
992,Softmax_LR,Class1_AUC,0.9707426856714179
992,Softmax_LR,Class1_F1,0.8387096774193549
992,Softmax_LR,Class1_PPV,0.78
992,Softmax_LR,Class1_NPV,0.9776536312849162
992,SVM,Accuracy,0.9126637554585153
992,SVM,Kappa,0.8581604211830288
992,SVM,Macro_AUC,0.9784186681226882
992,SVM,Macro_F1,0.8972126010225961
992,SVM,Weighted_F1,0.9154381181005555
992,SVM,Macro_Sensitivity,0.9077813013859526
992,SVM,Macro_Specificity,0.956561770412022
992,SVM,Class0_Sensitivity,0.9083333333333333
992,SVM,Class0_Specificity,0.944954128440367
992,SVM,Class1_Sensitivity,0.8604651162790697
992,SVM,Class1_Specificity,0.9247311827956989
992,SVM,Class2_Sensitivity,0.9545454545454546
992,SVM,Class2_Specificity,1.0
992,SVM,Class1_AUC,0.9567391847961991
992,SVM,Class1_F1,0.7872340425531915
992,SVM,Class1_PPV,0.7254901960784313
992,SVM,Class1_NPV,0.9662921348314607
992,Decision_Tree,Accuracy,0.9170305676855895
992,Decision_Tree,Kappa,0.8623319095079892
992,Decision_Tree,Macro_AUC,0.9544982289150269
992,Decision_Tree,Macro_F1,0.8976316789792916
992,Decision_Tree,Weighted_F1,0.9160432771032374
992,Decision_Tree,Macro_Sensitivity,0.8925064599483203
992,Decision_Tree,Macro_Specificity,0.9520239387063891
992,Decision_Tree,Class0_Sensitivity,0.9333333333333333
992,Decision_Tree,Class0_Specificity,0.8990825688073395
992,Decision_Tree,Class1_Sensitivity,0.7441860465116279
992,Decision_Tree,Class1_Specificity,0.956989247311828
992,Decision_Tree,Class2_Sensitivity,1.0
992,Decision_Tree,Class2_Specificity,1.0
992,Decision_Tree,Class1_AUC,0.9152913228307077
992,Decision_Tree,Class1_F1,0.7710843373493976
992,Decision_Tree,Class1_PPV,0.8
992,Decision_Tree,Class1_NPV,0.9417989417989417
992,Random_Forest,Accuracy,0.9126637554585153
992,Random_Forest,Kappa,0.85683025945608
992,Random_Forest,Macro_AUC,0.9749260136134952
992,Random_Forest,Macro_F1,0.8962312197606316
992,Random_Forest,Weighted_F1,0.9132892537721718
992,Random_Forest,Macro_Sensitivity,0.8996770025839793
992,Random_Forest,Macro_Specificity,0.9527638025714381
992,Random_Forest,Class0_Sensitivity,0.9083333333333333
992,Random_Forest,Class0_Specificity,0.9174311926605505
992,Random_Forest,Class1_Sensitivity,0.7906976744186046
992,Random_Forest,Class1_Specificity,0.9408602150537635
992,Random_Forest,Class2_Sensitivity,1.0
992,Random_Forest,Class2_Specificity,1.0
992,Random_Forest,Class1_AUC,0.9516129032258065
992,Random_Forest,Class1_F1,0.7727272727272727
992,Random_Forest,Class1_PPV,0.7555555555555555
992,Random_Forest,Class1_NPV,0.9510869565217391
992,XGBoost,Accuracy,0.925764192139738
992,XGBoost,Kappa,0.8785979355723953
992,XGBoost,Macro_AUC,0.9826723882805563
992,XGBoost,Macro_F1,0.9124196020796789
992,XGBoost,Weighted_F1,0.926545510555562
992,XGBoost,Macro_Sensitivity,0.9179586563307494
992,XGBoost,Macro_Specificity,0.9606721252178488
992,XGBoost,Class0_Sensitivity,0.9166666666666666
992,XGBoost,Class0_Specificity,0.9357798165137615
992,XGBoost,Class1_Sensitivity,0.8372093023255814
992,XGBoost,Class1_Specificity,0.946236559139785
992,XGBoost,Class2_Sensitivity,1.0
992,XGBoost,Class2_Specificity,1.0
992,XGBoost,Class1_AUC,0.967741935483871
992,XGBoost,Class1_F1,0.8089887640449438
992,XGBoost,Class1_PPV,0.782608695652174
992,XGBoost,Class1_NPV,0.9617486338797814
992,LightGBM,Accuracy,0.9170305676855895
992,LightGBM,Kappa,0.8629994647186624
992,LightGBM,Macro_AUC,0.982336581851885
992,LightGBM,Macro_F1,0.8992108046538118
992,LightGBM,Weighted_F1,0.9167146479530768
992,LightGBM,Macro_Sensitivity,0.8974806201550388
992,LightGBM,Macro_Specificity,0.9532899279865839
992,LightGBM,Class0_Sensitivity,0.925
992,LightGBM,Class0_Specificity,0.908256880733945
992,LightGBM,Class1_Sensitivity,0.7674418604651163
992,LightGBM,Class1_Specificity,0.9516129032258065
992,LightGBM,Class2_Sensitivity,1.0
992,LightGBM,Class2_Specificity,1.0
992,LightGBM,Class1_AUC,0.9671167791947987
992,LightGBM,Class1_F1,0.7764705882352941
992,LightGBM,Class1_PPV,0.7857142857142857
992,LightGBM,Class1_NPV,0.946524064171123
992,MLP,Accuracy,0.9344978165938864
992,MLP,Kappa,0.8948994890309947
992,MLP,Macro_AUC,0.9812251036765307
992,MLP,Macro_F1,0.9266195471120514
992,MLP,Weighted_F1,0.9366386613763489
992,MLP,Macro_Sensitivity,0.9483850129198966
992,MLP,Macro_Specificity,0.9705863010095032
992,MLP,Class0_Sensitivity,0.8916666666666667
992,MLP,Class0_Specificity,0.981651376146789
992,MLP,Class1_Sensitivity,0.9534883720930233
992,MLP,Class1_Specificity,0.9301075268817204
992,MLP,Class2_Sensitivity,1.0
992,MLP,Class2_Specificity,1.0
992,MLP,Class1_AUC,0.9642410602650663
992,MLP,Class1_F1,0.845360824742268
992,MLP,Class1_PPV,0.7592592592592593
992,MLP,Class1_NPV,0.9885714285714285
993,Softmax_LR,Accuracy,0.9344978165938864
993,Softmax_LR,Kappa,0.8948994890309947
993,Softmax_LR,Macro_AUC,0.9849234862232378
993,Softmax_LR,Macro_F1,0.9266195471120514
993,Softmax_LR,Weighted_F1,0.9366386613763489
993,Softmax_LR,Macro_Sensitivity,0.9483850129198966
993,Softmax_LR,Macro_Specificity,0.9705863010095032
993,Softmax_LR,Class0_Sensitivity,0.8916666666666667
993,Softmax_LR,Class0_Specificity,0.981651376146789
993,Softmax_LR,Class1_Sensitivity,0.9534883720930233
993,Softmax_LR,Class1_Specificity,0.9301075268817204
993,Softmax_LR,Class2_Sensitivity,1.0
993,Softmax_LR,Class2_Specificity,1.0
993,Softmax_LR,Class1_AUC,0.9717429357339334
993,Softmax_LR,Class1_F1,0.845360824742268
993,Softmax_LR,Class1_PPV,0.7592592592592593
993,Softmax_LR,Class1_NPV,0.9885714285714285
993,SVM,Accuracy,0.9213973799126638
993,SVM,Kappa,0.872344379064726
993,SVM,Macro_AUC,0.981856399582515
993,SVM,Macro_F1,0.9071416790367804
993,SVM,Weighted_F1,0.9238930098593588
993,SVM,Macro_Sensitivity,0.9183110171482265
993,SVM,Macro_Specificity,0.9614119890828977
993,SVM,Class0_Sensitivity,0.9166666666666666
993,SVM,Class0_Specificity,0.9541284403669725
993,SVM,Class1_Sensitivity,0.8837209302325582
993,SVM,Class1_Specificity,0.9301075268817204
993,SVM,Class2_Sensitivity,0.9545454545454546
993,SVM,Class2_Specificity,1.0
993,SVM,Class1_AUC,0.9643660915228808
993,SVM,Class1_F1,0.8085106382978723
993,SVM,Class1_PPV,0.7450980392156863
993,SVM,Class1_NPV,0.9719101123595506
993,Decision_Tree,Accuracy,0.9170305676855895
993,Decision_Tree,Kappa,0.8629994647186624
993,Decision_Tree,Macro_AUC,0.956479486844188
993,Decision_Tree,Macro_F1,0.8992108046538118
993,Decision_Tree,Weighted_F1,0.9167146479530768
993,Decision_Tree,Macro_Sensitivity,0.8974806201550388
993,Decision_Tree,Macro_Specificity,0.9532899279865839
993,Decision_Tree,Class0_Sensitivity,0.925
993,Decision_Tree,Class0_Specificity,0.908256880733945
993,Decision_Tree,Class1_Sensitivity,0.7674418604651163
993,Decision_Tree,Class1_Specificity,0.9516129032258065
993,Decision_Tree,Class2_Sensitivity,1.0
993,Decision_Tree,Class2_Specificity,1.0
993,Decision_Tree,Class1_AUC,0.9189797449362341
993,Decision_Tree,Class1_F1,0.7764705882352941
993,Decision_Tree,Class1_PPV,0.7857142857142857
993,Decision_Tree,Class1_NPV,0.946524064171123
993,Random_Forest,Accuracy,0.9170305676855895
993,Random_Forest,Kappa,0.8649638434561311
